"gene_name","uniprot","hgnc_symbol","ensembl"
"DAXX","Q9UER7","DAXX","ENSG00000227046"
"F11","P03951","F11","ENSG00000088926"
"FKBPL","Q9UIM3","FKBPL","ENSG00000230907"
"DDN","O94850","DDN","ENSG00000181418"
"SLFN14","P0C7P3","SLFN14","ENSG00000236320"
"NELFB","Q8WX92","NELFB","ENSG00000188986"
"TOR4A","Q9NXH8","TOR4A","ENSG00000198113"
"LRRK1","Q38SD2","LRRK1","ENSG00000154237"
"ZNF814","B7Z6K7","ZNF814","ENSG00000204514"
"NRARP","Q7Z6K4","NRARP","ENSG00000198435"
"MYO9A","B2RTY4","MYO9A","ENSG00000066933"
"ARNTL","O00327","ARNTL","ENSG00000133794"
"MTNR1A","P48039","MTNR1A","ENSG00000168412"
"ARHGAP8","P85298","ARHGAP8","ENSG00000241484"
"ST8SIA6","P61647","ST8SIA6","ENSG00000148488"
"NPIPA1","Q9UND3","NPIPA1","ENSG00000183426"
"ZNF417","Q8TAU3","ZNF417","ENSG00000173480"
"LGALS13","Q9UHV8","LGALS13","ENSG00000105198"
"CCNA2","P20248","CCNA2","ENSG00000145386"
"BSG","P35613","BSG","ENSG00000172270"
"RANBP10","Q6VN20","RANBP10","ENSG00000141084"
"EVX2","Q03828","EVX2","ENSG00000174279"
"VPS52","Q8N1B4","VPS52","ENSG00000224455"
"AMY1B","P04745","AMY1B","ENSG00000174876"
"ISX","Q2M1V0","ISX","ENSG00000175329"
"GLUD1","P00367","GLUD1","ENSG00000148672"
"CCDC18","Q5T9S5","CCDC18","ENSG00000122483"
"PAAF1","Q9BRP4","PAAF1","ENSG00000175575"
"ANGPTL5","Q86XS5","ANGPTL5","ENSG00000187151"
"PSPC1","Q8WXF1","PSPC1","ENSG00000121390"
"GPR82","Q96P67","GPR82","ENSG00000171657"
"C6","P13671","C6","ENSG00000039537"
"SHLD2","Q86V20","SHLD2","ENSG00000122376"
"TMEM212","A6NML5","TMEM212","ENSG00000186329"
"CLCA2","Q9UQC9","CLCA2","ENSG00000137975"
"KDM3A","Q9Y4C1","KDM3A","ENSG00000115548"
"RPS18","P62269","RPS18","ENSG00000226225"
"IFNAR2","P48551","IFNAR2","ENSG00000159110"
"ZNF479","Q96JC4","ZNF479","ENSG00000185177"
"PKN3","Q6P5Z2","PKN3","ENSG00000160447"
"CEP126","Q9P2H0","CEP126","ENSG00000110318"
"UBE2D3","P61077","UBE2D3","ENSG00000109332"
"TMED5","Q9Y3A6","TMED5","ENSG00000117500"
"CLCA1","A8K7I4","CLCA1","ENSG00000016490"
"AMY1C","P04745","AMY1C","ENSG00000187733"
"EXD3","Q8N9H8","EXD3","ENSG00000187609"
"CAPRIN2","Q6IMN6","CAPRIN2","ENSG00000110888"
"NDUFB7","P17568","NDUFB7","ENSG00000099795"
"HOXD13","P35453","HOXD13","ENSG00000128714"
"ZDHHC12","Q96GR4","ZDHHC12","ENSG00000160446"
"USP1","O94782","USP1","ENSG00000162607"
"HOXD12","P35452","HOXD12","ENSG00000170178"
"MYH6","P13533","MYH6","ENSG00000197616"
"LGALS16","A8MUM7","LGALS16","ENSG00000249861"
"IL10RB","Q08334","IL10RB","ENSG00000243646"
"ABI3BP","Q7Z7G0","ABI3BP","ENSG00000154175"
"NNT","Q13423","NNT","ENSG00000112992"
"PRKAG1","P54619","PRKAG1","ENSG00000181929"
"COL7A1","Q02388","COL7A1","ENSG00000114270"
"HOXD10","P28358","HOXD10","ENSG00000128710"
"VN1R4","Q7Z5H5","VN1R4","ENSG00000228567"
"TRIM40","Q6P9F5","TRIM40","ENSG00000228001"
"PRRT1","Q99946","PRRT1","ENSG00000229071"
"HOXD11","P31277","HOXD11","ENSG00000128713"
"NMRK2","Q9NPI5","NMRK2","ENSG00000077009"
"CEP85","Q6P2H3","CEP85","ENSG00000130695"
"PRELID2","Q8N945","PRELID2","ENSG00000186314"
"COA4","Q9NYJ1","COA4","ENSG00000181924"
"RAPGEF2","Q9Y4G8","RAPGEF2","ENSG00000109756"
"KHDC1L","Q5JSQ8","KHDC1L","ENSG00000256980"
"ZNF845","Q96IR2","ZNF845","ENSG00000213799"
"RNASEH2C","Q8TDP1","RNASEH2C","ENSG00000172922"
"CLCA4","Q14CN2","CLCA4","ENSG00000016602"
"VMO1","Q7Z5L0","VMO1","ENSG00000182853"
"OR5AC2","Q9NZP5","OR5AC2","ENSG00000196578"
"ALDH1A3","P47895","ALDH1A3","ENSG00000184254"
"CARHSP1","Q9Y2V2","CARHSP1","ENSG00000153048"
"ZCWPW1","Q9H0M4","ZCWPW1","ENSG00000078487"
"NUMB","P49757","NUMB","ENSG00000133961"
"RBM26","Q5T8P6","RBM26","ENSG00000139746"
"ENTPD8","Q5MY95","ENTPD8","ENSG00000188833"
"TRIM10","Q9UDY6","TRIM10","ENSG00000237192"
"KHDC1","Q4VXA5","KHDC1","ENSG00000135314"
"SLC6A16","Q9GZN6","SLC6A16","ENSG00000063127"
"MED14","O60244","MED14","ENSG00000180182"
"POLR1B","Q9H9Y6","POLR1B","ENSG00000125630"
"GLTPD2","A6NH11","GLTPD2","ENSG00000182327"
"RTF1","Q92541","RTF1","ENSG00000137815"
"SPAG6","O75602","SPAG6","ENSG00000077327"
"PPY","P01298","PPY","ENSG00000108849"
"PSMB6","P28072","PSMB6","ENSG00000142507"
"FAM241B","Q96D05","FAM241B","ENSG00000171224"
"SCO1","O75880","SCO1","ENSG00000133028"
"TWIST2","Q8WVJ9","TWIST2","ENSG00000233608"
"OR5H1","A6NKK0","OR5H1","ENSG00000231192"
"ITPKA","P23677","ITPKA","ENSG00000137825"
"HIST1H1E","P10412","HIST1H1E","ENSG00000168298"
"VPREB1","P12018","VPREB1","ENSG00000169575"
"OR5H14","A6NHG9","OR5H14","ENSG00000236032"
"ARHGAP23","Q9P227","ARHGAP23","ENSG00000275832"
"TMEM186","Q96B77","TMEM186","ENSG00000184857"
"TEX54","A0A1B0GVG6","TEX54","ENSG00000283268"
"PYY","P10082","PYY","ENSG00000131096"
"LINC01556","Q5JQF7","LINC01556","ENSG00000237634"
"PEX12","O00623","PEX12","ENSG00000108733"
"MEPCE","Q7L2J0","MEPCE","ENSG00000146834"
"SH3GLB1","Q9Y371","SH3GLB1","ENSG00000097033"
"NOXA1","Q86UR1","NOXA1","ENSG00000188747"
"BRMS1","Q9HCU9","BRMS1","ENSG00000174744"
"POM121L2","Q96KW2","POM121L2","ENSG00000158553"
"ZNF765","Q7L2R6","ZNF765","ENSG00000196417"
"GCK","P35557","GCK","ENSG00000106633"
"HIST1H4D","P62805","HIST1H4D","ENSG00000277157"
"HIST1H2BE","P62807","HIST1H2BE","ENSG00000274290"
"HIST1H2AD","P20671","HIST1H2AD","ENSG00000196866"
"SPOCK1","Q08629","SPOCK1","ENSG00000152377"
"VAT1","Q99536","VAT1","ENSG00000108828"
"NFKBIL1","Q9UBC1","NFKBIL1","ENSG00000236346"
"HIST1H2BD","P58876","HIST1H2BD","ENSG00000158373"
"NOTO","A8MTQ0","NOTO","ENSG00000214513"
"TUBB8","Q3ZCM7","TUBB8","ENSG00000261456"
"WDR74","Q6RFH5","WDR74","ENSG00000133316"
"HIST1H3D","P68431","HIST1H3D","ENSG00000197409"
"TMEM220","Q6QAJ8","TMEM220","ENSG00000187824"
"UBE3B","Q7Z3V4","UBE3B","ENSG00000151148"
"HIST1H2BF","P62807","HIST1H2BF","ENSG00000277224"
"NDFIP2","Q9NV92","NDFIP2","ENSG00000102471"
"FOXA1","P55317","FOXA1","ENSG00000129514"
"LSM10","Q969L4","LSM10","ENSG00000181817"
"UBFD1","O14562","UBFD1","ENSG00000103353"
"RIN1","Q13671","RIN1","ENSG00000174791"
"OXGR1","Q96P68","OXGR1","ENSG00000165621"
"ZNF311","Q5JNZ3","ZNF311","ENSG00000223687"
"KATNB1","Q9BVA0","KATNB1","ENSG00000140854"
"ADPRM","Q3LIE5","ADPRM","ENSG00000170222"
"SPACA7","Q96KW9","SPACA7","ENSG00000275865"
"WDR81","Q562E7","WDR81","ENSG00000276021"
"GDF7","Q7Z4P5","GDF7","ENSG00000143869"
"OR5H15","A6NDH6","OR5H15","ENSG00000233412"
"PIRT","P0C851","PIRT","ENSG00000233670"
"POP4","O95707","POP4","ENSG00000105171"
"PLCXD3","Q63HM9","PLCXD3","ENSG00000182836"
"LTA","P01374","LTA","ENSG00000230279"
"LRRC30","A6NM36","LRRC30","ENSG00000206422"
"SH2B1","Q9NRF2","SH2B1","ENSG00000178188"
"EARS2","Q5JPH6","EARS2","ENSG00000103356"
"MX1","P20591","MX1","ENSG00000157601"
"STRA6","Q9BX79","STRA6","ENSG00000137868"
"COL2A1","P02458","COL2A1","ENSG00000139219"
"SMYD5","Q6GMV2","SMYD5","ENSG00000135632"
"PPT2","Q9UMR5","PPT2","ENSG00000206256"
"TTC6","Q86TZ1","TTC6","ENSG00000139865"
"ROR1","Q01973","ROR1","ENSG00000185483"
"TINF2","Q9BSI4","TINF2","ENSG00000092330"
"TAF15","Q92804","TAF15","ENSG00000270647"
"HAGH","Q16775","HAGH","ENSG00000063854"
"FOXA2","Q9Y261","FOXA2","ENSG00000125798"
"CFAP300","Q9BRQ4","CFAP300","ENSG00000137691"
"UBXN11","Q5T124","UBXN11","ENSG00000158062"
"KIR2DL4","Q99706","KIR2DL4","ENSG00000278074"
"KIR2DS4","P43632","KIR2DS4","ENSG00000274406"
"OR5K4","A6NMS3","OR5K4","ENSG00000196098"
"ZNF280B","Q86YH2","ZNF280B","ENSG00000275004"
"TNF","P01375","TNF","ENSG00000206439"
"KAT5","Q92993","KAT5","ENSG00000172977"
"OR5H6","Q8NGV6","OR5H6","ENSG00000230301"
"HIST1H4E","P62805","HIST1H4E","ENSG00000276966"
"MTA2","O94776","MTA2","ENSG00000149480"
"NAGS","Q8N159","NAGS","ENSG00000161653"
"FAHD1","Q6P587","FAHD1","ENSG00000180185"
"OR5H2","Q8NGV7","OR5H2","ENSG00000197938"
"OR5K3","A6NET4","OR5K3","ENSG00000206536"
"CAPN11","Q9UMQ6","CAPN11","ENSG00000137225"
"MCHR2","Q969V1","MCHR2","ENSG00000152034"
"PROSER2","Q86WR7","PROSER2","ENSG00000148426"
"RND2","P52198","RND2","ENSG00000108830"
"CDR1","P51861","CDR1","ENSG00000184258"
"HIST1H2BG","P62807","HIST1H2BG","ENSG00000273802"
"UBE2U","Q5VVX9","UBE2U","ENSG00000177414"
"ELOVL2","Q9NXB9","ELOVL2","ENSG00000197977"
"TRIP12","Q14669","TRIP12","ENSG00000153827"
"C17orf50","Q8WW18","C17orf50","ENSG00000270806"
"ABAT","P80404","ABAT","ENSG00000183044"
"CLEC17A","Q6ZS10","CLEC17A","ENSG00000187912"
"SLAMF7","Q9NQ25","SLAMF7","ENSG00000026751"
"MEIOB","Q8N635","MEIOB","ENSG00000162039"
"TRIM15","Q9C019","TRIM15","ENSG00000227147"
"NEU1","Q99519","NEU1","ENSG00000223957"
"FBXO36","Q8NEA4","FBXO36","ENSG00000153832"
"MCAM","P43121","MCAM","ENSG00000076706"
"CD52","P31358","CD52","ENSG00000169442"
"CACHD1","Q5VU97","CACHD1","ENSG00000158966"
"ADAMTS6","Q9UKP5","ADAMTS6","ENSG00000049192"
"SH3BGRL3","Q9H299","SH3BGRL3","ENSG00000142669"
"ADAMTS12","P58397","ADAMTS12","ENSG00000151388"
"MBNL2","Q5VZF2","MBNL2","ENSG00000139793"
"TRIP11","Q15643","TRIP11","ENSG00000100815"
"CCT5","P48643","CCT5","ENSG00000150753"
"FST","P19883","FST","ENSG00000134363"
"DMBT1","Q9UGM3","DMBT1","ENSG00000187908"
"PIK3CB","P42338","PIK3CB","ENSG00000051382"
"SH2D7","A6NKC9","SH2D7","ENSG00000183476"
"DKKL1","Q9UK85","DKKL1","ENSG00000104901"
"TRIM10","Q9UDY6","TRIM10","ENSG00000137394"
"HOXD9","P28356","HOXD9","ENSG00000128709"
"RXFP3","Q9NSD7","RXFP3","ENSG00000182631"
"HOXD4","P09016","HOXD4","ENSG00000170166"
"ERVFRD-1","P60508","ERVFRD-1","ENSG00000244476"
"LDAH","Q9H6V9","LDAH","ENSG00000118961"
"MRFAP1","Q9Y605","MRFAP1","ENSG00000179010"
"PRADC1","Q9BSG0","PRADC1","ENSG00000135617"
"SMIM13","P0DJ93","SMIM13","ENSG00000224531"
"OTOP1","Q7RTM1","OTOP1","ENSG00000163982"
"KAT6B","Q8WYB5","KAT6B","ENSG00000156650"
"PRMT7","Q9NVM4","PRMT7","ENSG00000132600"
"PMM2","O15305","PMM2","ENSG00000140650"
"HOXD3","P31249","HOXD3","ENSG00000128652"
"MYMX","A0A1B0GTQ4","MYMX","ENSG00000262179"
"TERF1","P54274","TERF1","ENSG00000147601"
"HIST1H2AE","P04908","HIST1H2AE","ENSG00000277075"
"RAP2A","P10114","RAP2A","ENSG00000125249"
"HEATR9","A2RTY3","HEATR9","ENSG00000270379"
"AGPAT1","Q99943","AGPAT1","ENSG00000226467"
"HIST1H3E","P68431","HIST1H3E","ENSG00000274750"
"ELP1","O95163","ELP1","ENSG00000070061"
"KCNB2","Q92953","KCNB2","ENSG00000182674"
"TINAGL1","Q9GZM7","TINAGL1","ENSG00000142910"
"SBSPON","Q8IVN8","SBSPON","ENSG00000164764"
"IDH3A","P50213","IDH3A","ENSG00000166411"
"RRP1B","Q14684","RRP1B","ENSG00000160208"
"CTNNBL1","Q8WYA6","CTNNBL1","ENSG00000132792"
"NIBAN2","Q96TA1","NIBAN2","ENSG00000136830"
"PLIN4","Q96Q06","PLIN4","ENSG00000167676"
"LY9","Q9HBG7","LY9","ENSG00000122224"
"GIPC3","Q8TF64","GIPC3","ENSG00000179855"
"TMEM202","A6NGA9","TMEM202","ENSG00000187806"
"C1QTNF6","Q9BXI9","C1QTNF6","ENSG00000133466"
"LGALS14","Q8TCE9","LGALS14","ENSG00000006659"
"TMEM128","Q5BJH2","TMEM128","ENSG00000132406"
"ADGRF3","Q8IZF5","ADGRF3","ENSG00000173567"
"AREL1","O15033","AREL1","ENSG00000119682"
"YKT6","O15498","YKT6","ENSG00000106636"
"EGFL8","Q99944","EGFL8","ENSG00000242038"
"SMPD3","Q9NY59","SMPD3","ENSG00000103056"
"TOM1L1","O75674","TOM1L1","ENSG00000141198"
"HOXD8","P13378","HOXD8","ENSG00000175879"
"TRIM3","O75382","TRIM3","ENSG00000110171"
"KCNQ1","P51787","KCNQ1","ENSG00000053918"
"ETF1","P62495","ETF1","ENSG00000120705"
"ZNF66","Q6ZN08","ZNF66","ENSG00000160229"
"HOXD1","Q9GZZ0","HOXD1","ENSG00000128645"
"IL2RB","P14784","IL2RB","ENSG00000100385"
"ARIH1","Q9Y4X5","ARIH1","ENSG00000166233"
"AC093323.1","B2RBV5","AC093323.1","ENSG00000170846"
"SELENOI","Q9C0D9","SELENOI","ENSG00000138018"
"CBL","P22681","CBL","ENSG00000110395"
"ZNF737","O75373","ZNF737","ENSG00000237440"
"HIST1H1D","P16402","HIST1H1D","ENSG00000124575"
"PLAGL1","Q9UM63","PLAGL1","ENSG00000118495"
"SEC14L1","Q92503","SEC14L1","ENSG00000129657"
"TTC9B","Q8N6N2","TTC9B","ENSG00000174521"
"TSNAXIP1","Q2TAA8","TSNAXIP1","ENSG00000102904"
"HIST1H4F","P62805","HIST1H4F","ENSG00000274618"
"ZNF280A","P59817","ZNF280A","ENSG00000169548"
"FUT11","Q495W5","FUT11","ENSG00000196968"
"PLEKHF1","Q96S99","PLEKHF1","ENSG00000166289"
"HIST1H4G","Q99525","HIST1H4G","ENSG00000275663"
"OSCP1","Q8WVF1","OSCP1","ENSG00000116885"
"TEAD2","Q15562","TEAD2","ENSG00000074219"
"DTD2","Q96FN9","DTD2","ENSG00000129480"
"HIST1H3F","P68431","HIST1H3F","ENSG00000277775"
"CNTD2","Q9H8S5","CNTD2","ENSG00000105219"
"NPFF","O15130","NPFF","ENSG00000139574"
"PNPLA2","Q96AD5","PNPLA2","ENSG00000177666"
"HIST1H2BH","Q93079","HIST1H2BH","ENSG00000275713"
"C19orf12","Q9NSK7","C19orf12","ENSG00000131943"
"SPANXB1","Q9NS25","SPANXB1","ENSG00000227234"
"NEDD9","Q14511","NEDD9","ENSG00000111859"
"SSTR4","P31391","SSTR4","ENSG00000132671"
"ZNF626","Q68DY1","ZNF626","ENSG00000188171"
"LDOC1","O95751","LDOC1","ENSG00000182195"
"EFR3A","Q14156","EFR3A","ENSG00000132294"
"HIST1H3G","P68431","HIST1H3G","ENSG00000273983"
"CYB561","P49447","CYB561","ENSG00000008283"
"MAP3K6","O95382","MAP3K6","ENSG00000142733"
"RGPD6","Q99666","RGPD6","ENSG00000183054"
"CIB2","O75838","CIB2","ENSG00000136425"
"IQSEC2","Q5JU85","IQSEC2","ENSG00000124313"
"THBD","P07204","THBD","ENSG00000178726"
"HIST1H2BI","P62807","HIST1H2BI","ENSG00000278588"
"CRACR2B","Q8N4Y2","CRACR2B","ENSG00000177685"
"ZHX2","Q9Y6X8","ZHX2","ENSG00000178764"
"C10orf105","Q8TEF2","C10orf105","ENSG00000214688"
"KIR2DL3","P43628","KIR2DL3","ENSG00000277554"
"ZBTB4","Q9P1Z0","ZBTB4","ENSG00000174282"
"SLC18A1","P54219","SLC18A1","ENSG00000036565"
"KCNJ6","P48051","KCNJ6","ENSG00000157542"
"FRMD5","Q7Z6J6","FRMD5","ENSG00000171877"
"VSIR","Q9H7M9","VSIR","ENSG00000107738"
"SLC35G6","P0C7Q6","SLC35G6","ENSG00000259224"
"CD244","Q9BZW8","CD244","ENSG00000122223"
"COL4A2","P08572","COL4A2","ENSG00000134871"
"HDGFL2","Q7Z4V5","HDGFL2","ENSG00000167674"
"HEATR5A","Q86XA9","HEATR5A","ENSG00000129493"
"ZFYVE1","Q9HBF4","ZFYVE1","ENSG00000165861"
"SPANXA1","Q9NS26","SPANXA1","ENSG00000198021"
"PAPPA","Q13219","PAPPA","ENSG00000182752"
"SLC45A2","Q9UMX9","SLC45A2","ENSG00000164175"
"HIST1H4H","P62805","HIST1H4H","ENSG00000158406"
"TRIM15","Q9C019","TRIM15","ENSG00000137384"
"CHST4","Q8NCG5","CHST4","ENSG00000140835"
"ATF7","P17544","ATF7","ENSG00000170653"
"SPANXA2","Q9NS26","SPANXA2","ENSG00000203926"
"MYH7","P12883","MYH7","ENSG00000092054"
"SEC24C","P53992","SEC24C","ENSG00000176986"
"FSTL5","Q8N475","FSTL5","ENSG00000168843"
"SVEP1","Q4LDE5","SVEP1","ENSG00000165124"
"CD93","Q9NPY3","CD93","ENSG00000125810"
"ACSBG1","Q96GR2","ACSBG1","ENSG00000103740"
"ZFYVE28","Q9HCC9","ZFYVE28","ENSG00000159733"
"OR5K1","Q8NHB7","OR5K1","ENSG00000232382"
"CD37","P11049","CD37","ENSG00000104894"
"IFT27","Q9BW83","IFT27","ENSG00000100360"
"STXBP4","Q6ZWJ1","STXBP4","ENSG00000166263"
"LYAR","Q9NX58","LYAR","ENSG00000145220"
"TAT","P17735","TAT","ENSG00000198650"
"HTN3","P15516","HTN3","ENSG00000205649"
"YAP1","P46937","YAP1","ENSG00000137693"
"TMEM164","Q5U3C3","TMEM164","ENSG00000157600"
"ITLN1","Q8WWA0","ITLN1","ENSG00000179914"
"SPANXC","Q9NY87","SPANXC","ENSG00000198573"
"NDUFS4","O43181","NDUFS4","ENSG00000164258"
"ZNF23","P17027","ZNF23","ENSG00000167377"
"DPPA5","A6NC42","DPPA5","ENSG00000203909"
"ATG9A","Q7Z3C6","ATG9A","ENSG00000198925"
"NBEAL1","Q6ZS30","NBEAL1","ENSG00000144426"
"COX11","Q9Y6N1","COX11","ENSG00000166260"
"RMDN3","Q96TC7","RMDN3","ENSG00000137824"
"KHDC3L","Q587J8","KHDC3L","ENSG00000203908"
"ITLN2","Q8WWU7","ITLN2","ENSG00000158764"
"CIAPIN1","Q6FI81","CIAPIN1","ENSG00000005194"
"DMRT1","Q9Y5R6","DMRT1","ENSG00000137090"
"AKAP14","Q86UN6","AKAP14","ENSG00000186471"
"ALS2","Q96Q42","ALS2","ENSG00000003393"
"DMRT3","Q9NQL9","DMRT3","ENSG00000064218"
"SLC29A4","Q7RTT9","SLC29A4","ENSG00000164638"
"RTL9","Q8NET4","RTL9","ENSG00000243978"
"METTL9","Q9H1A3","METTL9","ENSG00000197006"
"PTPRZ1","P23471","PTPRZ1","ENSG00000106278"
"ZER1","Q7Z7L7","ZER1","ENSG00000160445"
"DMRTB1","Q96MA1","DMRTB1","ENSG00000143006"
"CGAS","Q8N884","CGAS","ENSG00000164430"
"CENPT","Q96BT3","CENPT","ENSG00000102901"
"AMMECR1","Q9Y4X0","AMMECR1","ENSG00000101935"
"SCARA5","Q6ZMJ2","SCARA5","ENSG00000168079"
"IGSF6","O95976","IGSF6","ENSG00000140749"
"ENTPD6","O75354","ENTPD6","ENSG00000197586"
"UPF2","Q9HAU5","UPF2","ENSG00000151461"
"CHRM5","P08912","CHRM5","ENSG00000184984"
"TRIM26","Q12899","TRIM26","ENSG00000230230"
"NKAP","Q8N5F7","NKAP","ENSG00000101882"
"LIPG","Q9Y5X9","LIPG","ENSG00000101670"
"ZNF839","A8K0R7","ZNF839","ENSG00000022976"
"AVEN","Q9NQS1","AVEN","ENSG00000169857"
"OR4F5","Q8NH21","OR4F5","ENSG00000186092"
"DDX43","Q9NXZ2","DDX43","ENSG00000080007"
"TNRC18","O15417","TNRC18","ENSG00000182095"
"MCCC2","Q9HCC0","MCCC2","ENSG00000131844"
"ADAMTS9","Q9P2N4","ADAMTS9","ENSG00000163638"
"OOEP","A6NGQ2","OOEP","ENSG00000203907"
"SH3RF2","Q8TEC5","SH3RF2","ENSG00000156463"
"PEX2","P28328","PEX2","ENSG00000164751"
"GABRA2","P47869","GABRA2","ENSG00000151834"
"IDE","P14735","IDE","ENSG00000119912"
"ZNF19","P17023","ZNF19","ENSG00000157429"
"SPANXD","Q9BXN6","SPANXD","ENSG00000196406"
"GRXCR2","A6NFK2","GRXCR2","ENSG00000204928"
"EIF1AD","Q8N9N8","EIF1AD","ENSG00000175376"
"MTG2","Q9H4K7","MTG2","ENSG00000101181"
"THAP11","Q96EK4","THAP11","ENSG00000168286"
"FAT1","Q14517","FAT1","ENSG00000083857"
"COL4A1","P02462","COL4A1","ENSG00000187498"
"MAGEC3","Q8TD91","MAGEC3","ENSG00000165509"
"CINP","Q9BW66","CINP","ENSG00000100865"
"TGM1","P22735","TGM1","ENSG00000092295"
"WRNIP1","Q96S55","WRNIP1","ENSG00000124535"
"ID1","P41134","ID1","ENSG00000125968"
"C1QTNF3","Q9BXJ4","C1QTNF3","ENSG00000082196"
"OR2W1","Q9Y3N9","OR2W1","ENSG00000234101"
"HACD1","B0YJ81","HACD1","ENSG00000165996"
"HRH3","Q9Y5N1","HRH3","ENSG00000101180"
"MMAB","Q96EY8","MMAB","ENSG00000139428"
"NUTF2","P61970","NUTF2","ENSG00000102898"
"TMEM243","Q9BU79","TMEM243","ENSG00000135185"
"C6orf47","O95873","C6orf47","ENSG00000204439"
"AP2B1","P63010","AP2B1","ENSG00000006125"
"TEKT4","Q8WW24","TEKT4","ENSG00000163060"
"TNF","P01375","TNF","ENSG00000230108"
"PRAME","P78395","PRAME","ENSG00000185686"
"OC90","Q02509","OC90","ENSG00000253117"
"POLR3A","O14802","POLR3A","ENSG00000148606"
"XRN1","Q8IZH2","XRN1","ENSG00000114127"
"AMACR","Q9UHK6","AMACR","ENSG00000242110"
"DOK4","Q8TEW6","DOK4","ENSG00000125170"
"HHLA1","C9JL84","HHLA1","ENSG00000132297"
"DERL1","Q9BUN8","DERL1","ENSG00000136986"
"OXSR1","O95747","OXSR1","ENSG00000172939"
"MMS22L","Q6ZRQ5","MMS22L","ENSG00000146263"
"FTO","Q9C0B1","FTO","ENSG00000140718"
"SLC16A14","Q7RTX9","SLC16A14","ENSG00000163053"
"PTK2","Q05397","PTK2","ENSG00000169398"
"ABCB6","Q9NP58","ABCB6","ENSG00000115657"
"MAGEC1","O60732","MAGEC1","ENSG00000155495"
"BANF1","O75531","BANF1","ENSG00000175334"
"CDKN1C","P49918","CDKN1C","ENSG00000129757"
"BTBD10","Q9BSF8","BTBD10","ENSG00000148925"
"PKIA","P61925","PKIA","ENSG00000171033"
"GAS2L2","Q8NHY3","GAS2L2","ENSG00000270765"
"MAGEC2","Q9UBF1","MAGEC2","ENSG00000046774"
"PRRC1","Q96M27","PRRC1","ENSG00000164244"
"POLR2C","P19387","POLR2C","ENSG00000102978"
"RASL10B","Q96S79","RASL10B","ENSG00000270885"
"DLK1","P80370","DLK1","ENSG00000185559"
"MS4A6A","Q9H2W1","MS4A6A","ENSG00000110077"
"CDH23","Q9H251","CDH23","ENSG00000107736"
"HLA-E","P13747","HLA-E","ENSG00000236632"
"LRP2","P98164","LRP2","ENSG00000081479"
"NAT9","Q9BTE0","NAT9","ENSG00000109065"
"FAM210B","Q96KR6","FAM210B","ENSG00000124098"
"MSANTD3","Q96H12","MSANTD3","ENSG00000066697"
"CHCHD1","Q96BP2","CHCHD1","ENSG00000172586"
"ZBTB49","Q6ZSB9","ZBTB49","ENSG00000168826"
"FNDC3B","Q53EP0","FNDC3B","ENSG00000075420"
"LLGL2","Q6P1M3","LLGL2","ENSG00000073350"
"NOX5","Q96PH1","NOX5","ENSG00000255346"
"FAM76A","Q8TAV0","FAM76A","ENSG00000009780"
"MMP28","Q9H239","MMP28","ENSG00000271447"
"CCNE1","P24864","CCNE1","ENSG00000105173"
"ADCYAP1R1","P41586","ADCYAP1R1","ENSG00000078549"
"BANK1","Q8NDB2","BANK1","ENSG00000153064"
"CRTAP","O75718","CRTAP","ENSG00000170275"
"IFNAR1","P17181","IFNAR1","ENSG00000142166"
"RBM25","P49756","RBM25","ENSG00000119707"
"AIF1","P55008","AIF1","ENSG00000235985"
"TMEFF1","Q8IYR6","TMEFF1","ENSG00000241697"
"ABHD17A","Q96GS6","ABHD17A","ENSG00000129968"
"PLD2","O14939","PLD2","ENSG00000129219"
"DNAJC12","Q9UKB3","DNAJC12","ENSG00000108176"
"CBWD2","Q8IUF1","CBWD2","ENSG00000136682"
"MVK","Q03426","MVK","ENSG00000110921"
"UBIAD1","Q9Y5Z9","UBIAD1","ENSG00000120942"
"SSTR3","P32745","SSTR3","ENSG00000278195"
"AIF1","P55008","AIF1","ENSG00000237727"
"TBXA2R","P21731","TBXA2R","ENSG00000006638"
"PEF1","Q9UBV8","PEF1","ENSG00000162517"
"ZNF391","Q9UJN7","ZNF391","ENSG00000124613"
"COQ9","O75208","COQ9","ENSG00000088682"
"OR2B3","O76000","OR2B3","ENSG00000233180"
"RPP21","Q9H633","RPP21","ENSG00000241863"
"CCDC83","Q8IWF9","CCDC83","ENSG00000150676"
"NELL1","Q92832","NELL1","ENSG00000165973"
"RAB40A","Q8WXH6","RAB40A","ENSG00000172476"
"HCN2","Q9UL51","HCN2","ENSG00000099822"
"HCRTR1","O43613","HCRTR1","ENSG00000121764"
"NLK","Q9UBE8","NLK","ENSG00000087095"
"SF3B5","Q9BWJ5","SF3B5","ENSG00000169976"
"LTB","Q06643","LTB","ENSG00000238114"
"GGTLC2","Q14390","GGTLC2","ENSG00000100121"
"TRPC5OS","A6NMA1","TRPC5OS","ENSG00000204025"
"NEK1","Q96PY6","NEK1","ENSG00000137601"
"CACNA1F","O60840","CACNA1F","ENSG00000102001"
"SLC22A18AS","Q8N1D0","SLC22A18AS","ENSG00000254827"
"ZNF311","Q5JNZ3","ZNF311","ENSG00000235178"
"COX7B2","Q8TF08","COX7B2","ENSG00000170516"
"NTAN1","Q96AB6","NTAN1","ENSG00000275779"
"SCAMP2","O15127","SCAMP2","ENSG00000140497"
